,loss,accuracy,val_loss,val_accuracy
0,0.9696004390716553,0.4406813681125641,0.9448366165161133,0.45399999618530273
1,0.9148820042610168,0.47119998931884766,0.8956512808799744,0.460999995470047
2,0.8565826416015625,0.5217999815940857,0.8240856528282166,0.5230000019073486
3,0.8068907856941223,0.5666000247001648,0.8269626498222351,0.5410000085830688
4,0.7805227041244507,0.5740000009536743,0.946067750453949,0.5379999876022339
5,0.7616610527038574,0.6083999872207642,0.9308778643608093,0.5709999799728394
6,0.7437641024589539,0.6262525320053101,0.7726050019264221,0.6290000081062317
7,0.7409706115722656,0.6389999985694885,0.7457264065742493,0.6430000066757202
8,0.714438259601593,0.645799994468689,0.7782384753227234,0.6539999842643738
9,0.7002210021018982,0.6470000147819519,0.7192270755767822,0.656000018119812
10,0.6715601086616516,0.6796000003814697,0.7346591949462891,0.6549999713897705
11,0.6785431504249573,0.6693999767303467,0.771486759185791,0.6430000066757202
12,0.651915431022644,0.6921843886375427,0.7217727303504944,0.6639999747276306
13,0.6513088941574097,0.6905999779701233,0.7134560346603394,0.6819999814033508
14,0.6366410255432129,0.699999988079071,0.7915678024291992,0.656000018119812
15,0.6079503893852234,0.714829683303833,0.6348828673362732,0.7170000076293945
16,0.5919143557548523,0.7271999716758728,0.8836511969566345,0.625
17,0.5965012907981873,0.7248497009277344,0.6755196452140808,0.6940000057220459
18,0.5921350121498108,0.7261999845504761,0.5475835204124451,0.7570000290870667
19,0.5492931008338928,0.7541999816894531,0.6215354204177856,0.7289999723434448
20,0.5552166700363159,0.7512000203132629,0.6084257364273071,0.7300000190734863
21,0.5397060513496399,0.7625250220298767,0.6918345093727112,0.703000009059906
22,0.5146865844726562,0.7712000012397766,0.7700207233428955,0.6830000281333923
23,0.5075017809867859,0.7748000025749207,0.5387691855430603,0.7680000066757202
24,0.49907806515693665,0.7785999774932861,0.6045271158218384,0.7300000190734863
25,0.5330712199211121,0.7657999992370605,0.7193019390106201,0.7070000171661377
26,0.5212734341621399,0.7683366537094116,0.5862967371940613,0.7419999837875366
27,0.50896817445755,0.7703999876976013,0.848965585231781,0.6579999923706055
28,0.4653114378452301,0.800599992275238,0.5778936743736267,0.7590000033378601
29,0.4838498830795288,0.7937875986099243,0.7919144034385681,0.6959999799728394
