,loss,accuracy,val_loss,val_accuracy
0,0.9666654467582703,0.4569999873638153,0.9486598372459412,0.4580000042915344
1,0.8818305730819702,0.4875999987125397,0.9967944622039795,0.45399999618530273
2,0.7992219924926758,0.5569999814033508,0.8515509963035583,0.5609999895095825
3,0.7626378536224365,0.5929999947547913,0.725790798664093,0.6200000047683716
4,0.7559419274330139,0.6150000095367432,0.8330605626106262,0.5709999799728394
5,0.751150369644165,0.6159999966621399,0.8419253826141357,0.6150000095367432
6,0.6998525261878967,0.6535999774932861,0.8882282972335815,0.5860000252723694
7,0.6710138916969299,0.6777999997138977,0.8191371560096741,0.6320000290870667
8,0.6481052041053772,0.6993988156318665,0.6971613168716431,0.6769999861717224
9,0.645797073841095,0.7070000171661377,0.6675793528556824,0.7039999961853027
10,0.5835858583450317,0.7432000041007996,0.9330634474754333,0.5720000267028809
11,0.5926090478897095,0.734000027179718,0.7373834252357483,0.6809999942779541
12,0.5677652359008789,0.7509999871253967,0.5188537240028381,0.7770000100135803
13,0.5564794540405273,0.7598000168800354,0.6478070616722107,0.7440000176429749
14,0.5195117592811584,0.771399974822998,0.5046716928482056,0.7979999780654907
15,0.49758270382881165,0.7799599170684814,0.8469655513763428,0.6869999766349792
16,0.4807344675064087,0.7937999963760376,0.5005959868431091,0.7850000262260437
17,0.46506622433662415,0.7964000105857849,0.572550356388092,0.7730000019073486
18,0.4651170074939728,0.8020039796829224,0.593675434589386,0.7590000033378601
19,0.4459245502948761,0.8127999901771545,0.5530986785888672,0.7639999985694885
20,0.4317985475063324,0.8134268522262573,0.44028863310813904,0.8040000200271606
21,0.413406640291214,0.8288577198982239,0.5895649790763855,0.7870000004768372
22,0.3939637243747711,0.8343999981880188,0.4404829442501068,0.8109999895095825
23,0.38094639778137207,0.8379999995231628,0.4793180227279663,0.8069999814033508
24,0.3947834074497223,0.8356000185012817,0.5442535281181335,0.7710000276565552
25,0.3736693263053894,0.8406000137329102,0.46606579422950745,0.8050000071525574
26,0.4003433585166931,0.8338000178337097,0.4838910400867462,0.8140000104904175
27,0.3639664649963379,0.8523046374320984,0.49349522590637207,0.8220000267028809
28,0.38968929648399353,0.8402805328369141,0.5002610683441162,0.7839999794960022
29,0.3497024476528168,0.8543999791145325,0.5962586402893066,0.75
