,loss,accuracy,val_loss,val_accuracy
0,0.9454749822616577,0.44940000772476196,0.9860209822654724,0.46000000834465027
1,0.8956349492073059,0.49459999799728394,0.8326466083526611,0.574999988079071
2,0.8499839305877686,0.5226452946662903,0.8246318101882935,0.550000011920929
3,0.7972304821014404,0.5839999914169312,0.7810336947441101,0.5910000205039978
4,0.7758114337921143,0.6179999709129333,0.7574830055236816,0.656000018119812
5,0.7350131869316101,0.628000020980835,0.7209142446517944,0.640999972820282
6,0.7338243722915649,0.6430000066757202,0.6781578660011292,0.6840000152587891
7,0.7018309831619263,0.6610000133514404,0.6805200576782227,0.671999990940094
8,0.6739057898521423,0.6797999739646912,0.653511106967926,0.7070000171661377
9,0.6526826024055481,0.6931864023208618,0.6786285638809204,0.6949999928474426
10,0.638037919998169,0.7020000219345093,0.6562185287475586,0.6850000023841858
11,0.6122477054595947,0.723800003528595,0.6126121282577515,0.7480000257492065
12,0.5966481566429138,0.7311999797821045,0.5744248628616333,0.7519999742507935
13,0.5752700567245483,0.7408000230789185,0.6096746325492859,0.7409999966621399
14,0.5975443124771118,0.7391999959945679,0.5591149926185608,0.7739999890327454
15,0.5711459517478943,0.7426000237464905,0.7389115691184998,0.6620000004768372
16,0.5386804938316345,0.7594000101089478,0.5933790802955627,0.753000020980835
17,0.5192949771881104,0.770799994468689,0.6277585029602051,0.7360000014305115
18,0.512954592704773,0.7705410718917847,0.5052746534347534,0.7910000085830688
19,0.4854976534843445,0.7856000065803528,0.5449021458625793,0.7850000262260437
20,0.47138330340385437,0.8026000261306763,0.6111904382705688,0.7379999756813049
21,0.47931575775146484,0.791983962059021,0.7311776280403137,0.7110000252723694
22,0.496184766292572,0.7781999707221985,0.5776038765907288,0.7699999809265137
23,0.4753326177597046,0.8011999726295471,0.5062400102615356,0.7879999876022339
24,0.4641874134540558,0.8019999861717224,0.5006992220878601,0.7960000038146973
25,0.4456575810909271,0.8042083978652954,0.5349205136299133,0.7670000195503235
26,0.4276617765426636,0.8176000118255615,0.454400897026062,0.8040000200271606
27,0.41895800828933716,0.824999988079071,0.5601356625556946,0.7739999890327454
28,0.41949498653411865,0.8248497247695923,0.5578572750091553,0.7599999904632568
29,0.40745821595191956,0.8299999833106995,0.4228891432285309,0.8360000252723694
30,0.4002590775489807,0.8349999785423279,0.4863740801811218,0.800000011920929
31,0.39154142141342163,0.8344689607620239,0.6861487627029419,0.7269999980926514
32,0.40712273120880127,0.8277999758720398,0.5007673501968384,0.8090000152587891
33,0.38556215167045593,0.8393999934196472,0.5074743032455444,0.7919999957084656
34,0.3752981126308441,0.8470941781997681,0.4186972379684448,0.8180000185966492
35,0.36904919147491455,0.8483999967575073,0.7041528820991516,0.7009999752044678
36,0.38143429160118103,0.8407999873161316,0.4971447288990021,0.7940000295639038
37,0.3696451187133789,0.8450901508331299,0.7515190243721008,0.6970000267028809
38,0.372087299823761,0.8428000211715698,0.40573281049728394,0.8330000042915344
39,0.37598851323127747,0.840399980545044,0.5029960870742798,0.7950000166893005
40,0.35438966751098633,0.8561999797821045,0.5704478621482849,0.7680000066757202
41,0.33042198419570923,0.8647294640541077,0.6234215497970581,0.7429999709129333
42,0.3745556175708771,0.8432000279426575,0.4211375117301941,0.8270000219345093
43,0.32200387120246887,0.8687999844551086,0.4015118479728699,0.8399999737739563
44,0.3360821008682251,0.8641999959945679,0.4468357264995575,0.8230000138282776
45,0.34334203600883484,0.8600000143051147,0.576838493347168,0.7639999985694885
46,0.36797940731048584,0.8450000286102295,0.6145740151405334,0.7590000033378601
47,0.34376347064971924,0.8568000197410583,0.5000691413879395,0.7929999828338623
48,0.3343483507633209,0.8644000291824341,0.43616533279418945,0.8309999704360962
49,0.3336387574672699,0.8637999892234802,0.4398036003112793,0.8180000185966492
50,0.3065900206565857,0.8765531182289124,0.34567368030548096,0.8450000286102295
