,loss,accuracy,val_loss,val_accuracy
0,0.9625511765480042,0.4586000144481659,0.9443409442901611,0.4740000069141388
1,0.9053794145584106,0.48056110739707947,0.9687048196792603,0.4309999942779541
2,0.8525006175041199,0.5150300860404968,0.8379417657852173,0.5609999895095825
3,0.7884415984153748,0.5705999732017517,0.8738416433334351,0.5540000200271606
4,0.7690026164054871,0.6028000116348267,0.7916544675827026,0.6140000224113464
5,0.7359337210655212,0.6251999735832214,0.7709112763404846,0.6110000014305115
6,0.7291703820228577,0.6208000183105469,0.7856974005699158,0.6489999890327454
7,0.6905232667922974,0.6650000214576721,0.7152826189994812,0.6679999828338623
8,0.6753547787666321,0.6805999875068665,0.7714535593986511,0.6449999809265137
9,0.6288191676139832,0.7146000266075134,0.7283377647399902,0.6679999828338623
10,0.621192991733551,0.7170000076293945,0.6233917474746704,0.7379999756813049
11,0.5984595417976379,0.7257999777793884,0.6375224590301514,0.718999981880188
12,0.573519229888916,0.7432865500450134,0.6607748866081238,0.6800000071525574
13,0.5767418742179871,0.7419999837875366,0.9175907969474792,0.628000020980835
14,0.5591612458229065,0.7468000054359436,0.6611605882644653,0.703000009059906
15,0.5176634788513184,0.7715430855751038,0.5493898987770081,0.7570000290870667
16,0.5208744406700134,0.7706000208854675,0.7274326086044312,0.7009999752044678
17,0.5037505030632019,0.7789999842643738,0.8449235558509827,0.6499999761581421
18,0.5095083117485046,0.7759519219398499,0.6094740033149719,0.7419999837875366
19,0.4837873876094818,0.7892000079154968,0.5123892426490784,0.7749999761581421
20,0.49001190066337585,0.7871999740600586,0.6038169264793396,0.7699999809265137
21,0.47646796703338623,0.7965999841690063,0.49436524510383606,0.7770000100135803
22,0.48217806220054626,0.78737473487854,0.5804644227027893,0.7509999871253967
23,0.45758122205734253,0.8014028072357178,0.5402782559394836,0.7770000100135803
24,0.4391595125198364,0.8132264614105225,0.6123353838920593,0.7369999885559082
25,0.4469471573829651,0.8098000288009644,0.5429965257644653,0.7739999890327454
26,0.4121887683868408,0.8266000151634216,0.4654681086540222,0.8119999766349792
27,0.4466131925582886,0.8059999942779541,0.5595799684524536,0.765999972820282
28,0.42163482308387756,0.8235999941825867,0.44216546416282654,0.8130000233650208
29,0.40772759914398193,0.8253999948501587,0.5251122117042542,0.7639999985694885
